,Data,Godzina,Sezon,Gospodarze,Gole_gospodarze,Gole_goście,Goście,Oddsy_gospodarze,Oddsy_remis,Oddsy_goście,Kto_wygrał,Punkty_Gospodarze,Zwycięstwa_Gospodarze,Remisy_Gospodarze,Porażki_Gospodarze,Gole_zdobyte_Gospodarze,Gole_stracone_Gospodarze,Avg._posiadanie_Gospodarze,Avg.strzały_Gospodarze,Avg.strzały_celne_Gospodarze,Avg.strzały_niecelne_Gospodarze,Avg.strzały_zablokowane_Gospodarze,Avg.rzuty_rożne_Gospodarze,Avg.spalone_Gospodarze,Avg.obrony_bramkarza_Gospodarze,Avg.faule_Gospodarze,Avg.Żółte_kartki_Gospodarze,Avg.Czerwone_kartki_Gospodarze,%_SFG_Gospodarze,Punkty_Goście,Zwycięstwa_Goście,Remisy_Goście,Porażki_Goście,Gole_zdobyte_Goście,Gole_stracone_Goście,Avg._posiadanie_Goście,Avg.strzały_Goście,Avg.strzały_celne_Goście,Avg.strzały_niecelne_Goście,Avg.strzały_zablokowane_Goście,Avg.rzuty_rożne_Goście,Avg.spalone_Goście,Avg.obrony_bramkarza_Goście,Avg.faule_Goście,Avg.Żółte_kartki_Goście,Avg.Czerwone_kartki_Goście,%_SFG_Goście
1607,15 Gru 2019,17:30,19/20,Jagiellonia,3,0,Lechia Gdańsk,2.52,3.38,2.9,Wygrali gospodarze,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89
1608,15 Gru 2019,15:00,19/20,Korona Kielce,1,0,Cracovia,3.18,3.18,2.46,Wygrali gospodarze,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33
1609,15 Gru 2019,12:30,19/20,Piast Gliwice,2,1,ŁKS Łódź,1.8,3.75,4.74,Wygrali gospodarze,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1610,14 Gru 2019,20:00,19/20,Legia Warszawa,3,1,Wisła Płock,1.29,5.82,10.92,Wygrali gospodarze,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0
1611,14 Gru 2019,17:30,19/20,Śląsk Wrocław,1,1,Lech Poznań,2.77,3.39,2.61,Remis,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45
1612,14 Gru 2019,15:00,19/20,Raków Częstochowa,2,1,Górnik Zabrze,2.42,3.41,3.06,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33
1613,13 Gru 2019,20:30,19/20,Wisła Kraków,1,0,Pogoń Szczecin,3.33,3.59,2.2,Wygrali gospodarze,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35
1614,13 Gru 2019,18:00,19/20,Arka Gdynia,2,1,Zagłębie Lubin,3.11,3.35,2.41,Wygrali gospodarze,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33
1615,08 Gru 2019,17:30,19/20,Śląsk Wrocław,0,3,Legia Warszawa,3.98,3.55,2.0,Wygrali goście,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36
1616,08 Gru 2019,15:00,19/20,Pogoń Szczecin,1,0,Piast Gliwice,2.19,3.45,3.46,Wygrali gospodarze,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84
1617,08 Gru 2019,12:30,19/20,Cracovia,3,0,Raków Częstochowa,1.93,3.49,4.21,Wygrali gospodarze,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1618,07 Gru 2019,20:00,19/20,Lechia Gdańsk,2,0,Wisła Płock,1.76,3.81,4.89,Wygrali gospodarze,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0
1619,07 Gru 2019,17:30,19/20,Lech Poznań,2,0,ŁKS Łódź,1.56,4.41,6.03,Wygrali gospodarze,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1620,07 Gru 2019,15:00,19/20,Jagiellonia,0,1,Zagłębie Lubin,1.94,3.76,3.94,Wygrali goście,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33
1621,06 Gru 2019,20:30,19/20,Górnik Zabrze,4,2,Wisła Kraków,2.01,3.71,3.71,Wygrali gospodarze,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82
1622,06 Gru 2019,18:00,19/20,Korona Kielce,0,1,Arka Gdynia,2.09,3.35,3.91,Wygrali goście,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94
1623,01 Gru 2019,17:30,19/20,Wisła Kraków,0,1,Lechia Gdańsk,3.21,3.68,2.21,Wygrali goście,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89
1624,01 Gru 2019,15:00,19/20,ŁKS Łódź,1,0,Cracovia,3.2,3.51,2.29,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33
1625,01 Gru 2019,12:30,19/20,Raków Częstochowa,2,1,Jagiellonia,2.86,3.36,2.57,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36
1626,30 Lis 2019,20:00,19/20,Legia Warszawa,4,0,Korona Kielce,1.36,5.21,9.48,Wygrali gospodarze,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1
1627,30 Lis 2019,17:30,19/20,Piast Gliwice,0,3,Śląsk Wrocław,2.34,3.29,3.29,Wygrali goście,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73
1628,30 Lis 2019,15:00,19/20,Arka Gdynia,1,1,Pogoń Szczecin,3.4,3.35,2.26,Remis,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35
1629,29 Lis 2019,20:30,19/20,Wisła Płock,0,2,Lech Poznań,3.42,3.51,2.18,Wygrali goście,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45
1630,29 Lis 2019,18:00,19/20,Zagłębie Lubin,2,0,Górnik Zabrze,2.14,3.57,3.49,Wygrali gospodarze,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33
1631,25 Lis 2019,18:00,19/20,Cracovia,2,0,Zagłębie Lubin,2.08,3.54,3.69,Wygrali gospodarze,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33
1632,24 Lis 2019,17:30,19/20,Śląsk Wrocław,2,1,Wisła Kraków,1.65,4.03,5.59,Wygrali gospodarze,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82
1633,24 Lis 2019,15:00,19/20,Jagiellonia,2,0,Arka Gdynia,1.75,3.93,4.82,Wygrali gospodarze,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94
1634,23 Lis 2019,20:00,19/20,Lechia Gdańsk,3,1,ŁKS Łódź,1.71,4.0,5.19,Wygrali gospodarze,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1635,23 Lis 2019,17:30,19/20,Pogoń Szczecin,3,1,Legia Warszawa,3.71,3.39,2.14,Wygrali gospodarze,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36
1636,23 Lis 2019,15:00,19/20,Korona Kielce,3,0,Raków Częstochowa,2.64,3.23,2.89,Wygrali gospodarze,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1637,22 Lis 2019,20:30,19/20,Lech Poznań,3,0,Piast Gliwice,2.13,3.6,3.57,Wygrali gospodarze,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84
1638,22 Lis 2019,18:00,19/20,Górnik Zabrze,2,2,Wisła Płock,2.2,3.39,3.53,Remis,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0
1639,10 Lis 2019,17:30,19/20,Lechia Gdańsk,0,1,Pogoń Szczecin,2.23,3.44,3.46,Wygrali goście,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35
1640,10 Lis 2019,15:00,19/20,Lech Poznań,0,0,Korona Kielce,1.64,4.0,6.0,Remis,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1
1641,10 Lis 2019,12:30,19/20,Zagłębie Lubin,2,2,Raków Częstochowa,2.06,3.39,4.01,Remis,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1642,09 Lis 2019,20:00,19/20,Wisła Kraków,0,1,Arka Gdynia,2.37,3.55,3.06,Wygrali goście,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94
1643,09 Lis 2019,17:30,19/20,Legia Warszawa,5,1,Górnik Zabrze,1.46,4.79,7.66,Wygrali gospodarze,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33
1644,09 Lis 2019,15:00,19/20,Wisła Płock,0,0,Cracovia,3.06,3.33,2.48,Remis,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33
1645,08 Lis 2019,20:30,19/20,Piast Gliwice,3,1,Jagiellonia,2.37,3.35,3.23,Wygrali gospodarze,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36
1646,08 Lis 2019,18:00,19/20,ŁKS Łódź,0,1,Śląsk Wrocław,2.83,3.43,2.6,Wygrali goście,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73
1647,04 Lis 2019,20:30,19/20,Raków Częstochowa,1,0,Wisła Kraków,1.94,3.73,4.12,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82
1648,04 Lis 2019,18:00,19/20,Śląsk Wrocław,3,1,Wisła Płock,2.0,3.63,4.08,Wygrali gospodarze,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0
1649,03 Lis 2019,17:30,19/20,Arka Gdynia,0,1,Legia Warszawa,4.74,3.96,1.77,Wygrali goście,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36
1650,03 Lis 2019,15:00,19/20,Górnik Zabrze,1,1,Piast Gliwice,2.71,3.34,2.79,Remis,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84
1651,03 Lis 2019,12:30,19/20,Jagiellonia,2,0,ŁKS Łódź,1.84,3.91,4.4,Wygrali gospodarze,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1652,02 Lis 2019,20:00,19/20,Pogoń Szczecin,1,1,Lech Poznań,2.72,3.34,2.74,Remis,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45
1653,02 Lis 2019,17:30,19/20,Cracovia,1,0,Lechia Gdańsk,2.37,3.45,3.15,Wygrali gospodarze,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89
1654,02 Lis 2019,15:00,19/20,Korona Kielce,1,0,Zagłębie Lubin,3.0,3.32,2.54,Wygrali gospodarze,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33
1655,27 Paź 2019,17:30,19/20,Legia Warszawa,7,0,Wisła Kraków,1.47,4.76,7.34,Wygrali gospodarze,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82
1656,27 Paź 2019,15:00,19/20,Śląsk Wrocław,2,1,Arka Gdynia,1.84,3.68,4.65,Wygrali gospodarze,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94
1657,27 Paź 2019,12:30,19/20,Wisła Płock,3,1,Jagiellonia,2.91,3.32,2.61,Wygrali gospodarze,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36
1658,26 Paź 2019,20:00,19/20,Lechia Gdańsk,1,1,Górnik Zabrze,1.85,3.78,4.5,Remis,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33
1659,26 Paź 2019,17:30,19/20,Piast Gliwice,1,0,Korona Kielce,1.76,3.86,4.96,Wygrali gospodarze,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1
1660,26 Paź 2019,15:00,19/20,ŁKS Łódź,2,0,Raków Częstochowa,2.63,3.26,2.93,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1661,25 Paź 2019,20:30,19/20,Lech Poznań,1,2,Zagłębie Lubin,2.01,3.71,3.81,Wygrali goście,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33
1662,25 Paź 2019,18:00,19/20,Cracovia,2,0,Pogoń Szczecin,2.4,3.35,3.19,Wygrali gospodarze,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35
1663,21 Paź 2019,18:00,19/20,Raków Częstochowa,1,0,Śląsk Wrocław,2.82,3.18,2.82,Wygrali gospodarze,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394,44.0,12.0,8.0,17.0,49.0,45.0,47.0,13.3,4.24,5.89,3.16,5.68,2.86,2.86,15.51,2.19,0.11,36.73
1664,20 Paź 2019,17:30,19/20,Górnik Zabrze,1,1,ŁKS Łódź,2.12,3.59,3.58,Remis,46.0,12.0,10.0,15.0,48.0,53.0,47.0,13.41,5.16,5.19,3.05,4.43,2.84,3.08,15.57,2.24,0.11,33.33,37.864,9.364,9.773,15.682,40.227,55.0,46.864,12.039,3.922,5.003,3.116,4.754,1.612,3.391,14.68,2.197,0.1,38.394
1665,20 Paź 2019,15:00,19/20,Arka Gdynia,2,2,Lechia Gdańsk,3.4,3.31,2.3,Remis,42.0,10.0,12.0,15.0,49.0,51.0,52.0,12.03,4.59,4.46,2.97,5.03,1.3,3.05,16.27,2.08,0.11,46.94,67.0,19.0,10.0,8.0,54.0,38.0,47.0,12.35,3.92,5.38,3.05,4.62,1.81,2.84,15.57,2.51,0.08,38.89
1666,19 Paź 2019,20:00,19/20,Jagiellonia,3,2,Cracovia,2.41,3.39,3.11,Wygrali gospodarze,57.0,16.0,9.0,12.0,55.0,52.0,49.0,12.81,4.62,5.05,3.14,4.57,1.51,3.19,13.89,2.11,0.08,36.36,57.0,17.0,6.0,14.0,45.0,43.0,50.0,13.08,4.24,5.81,3.03,4.51,1.3,2.68,15.81,2.08,0.03,33.33
1667,19 Paź 2019,17:30,19/20,Legia Warszawa,2,1,Lech Poznań,2.17,3.4,3.72,Wygrali gospodarze,68.0,20.0,8.0,9.0,55.0,38.0,52.0,14.03,4.95,5.43,3.65,5.89,2.19,2.49,15.08,2.11,0.11,36.36,52.0,15.0,7.0,15.0,49.0,48.0,52.0,12.38,3.89,5.32,3.16,4.81,1.16,3.14,13.78,1.76,0.0,22.45
1668,19 Paź 2019,15:00,19/20,Korona Kielce,0,1,Wisła Płock,2.45,3.33,3.15,Wygrali goście,47.0,12.0,11.0,14.0,42.0,54.0,52.0,14.97,5.14,6.3,3.54,5.35,1.84,2.81,17.46,2.57,0.05,38.1,41.0,10.0,11.0,16.0,50.0,58.0,48.0,12.95,4.22,5.38,3.35,4.84,1.89,3.05,15.35,2.24,0.19,50.0
1669,18 Paź 2019,20:30,19/20,Wisła Kraków,1,2,Piast Gliwice,2.84,3.46,2.54,Wygrali goście,49.0,14.0,7.0,16.0,67.0,63.0,54.0,11.86,4.46,4.59,2.81,4.54,1.49,3.95,14.05,1.97,0.05,35.82,72.0,21.0,9.0,7.0,57.0,33.0,51.0,12.24,3.97,4.86,3.41,5.49,1.62,3.19,14.51,1.43,0.05,36.84
1670,18 Paź 2019,18:00,19/20,Zagłębie Lubin,0,1,Pogoń Szczecin,2.46,3.47,3.03,Wygrali goście,53.0,15.0,8.0,14.0,57.0,48.0,50.0,11.97,4.59,4.46,2.92,4.97,2.35,3.03,14.41,2.43,0.11,33.33,52.0,14.0,10.0,13.0,57.0,54.0,52.0,14.54,4.57,6.3,3.68,5.73,2.11,2.57,15.0,2.14,0.05,40.35
